<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.11.09	1.60923	1.61184	1.59015	1.59015	104731	0	15
2011.11.10	1.59014	1.59839	1.58680	1.59312	101250	0	15
2011.11.11	1.59315	1.60918	1.58948	1.60679	85338	0	15
2011.11.14	1.60703	1.60896	1.58807	1.58969	96659	0	15
2011.11.15	1.58971	1.59309	1.57990	1.58120	98463	0	12
2011.11.16	1.58121	1.58203	1.57181	1.57246	105287	0	8
2011.11.17	1.57250	1.58097	1.56905	1.57590	110799	0	15
2011.11.18	1.57587	1.58874	1.57376	1.58026	102380	0	9
2011.11.21	1.57826	1.57832	1.56121	1.56377	101160	0	15
2011.11.22	1.56379	1.56908	1.55822	1.56418	96514	0	11
2011.11.23	1.56418	1.56543	1.54941	1.55267	99856	0	12
2011.11.24	1.55267	1.55654	1.54838	1.54913	85844	0	15
2011.11.25	1.54916	1.55163	1.54228	1.54330	85517	0	9
2011.11.28	1.54894	1.55930	1.54583	1.55038	92237	0	9
2011.11.29	1.55042	1.56548	1.54683	1.56114	92842	0	15
2011.11.30	1.56116	1.57787	1.55248	1.56948	95845	0	9
2011.12.01	1.56948	1.57551	1.56402	1.56872	89161	0	14
2011.12.02	1.56871	1.57242	1.55759	1.55945	81330	0	13
2011.12.05	1.56028	1.57159	1.55866	1.56456	86914	0	4
2011.12.06	1.56456	1.56632	1.55610	1.55988	90715	0	7
2011.12.07	1.55991	1.57208	1.55943	1.57104	87118	0	5
2011.12.08	1.57102	1.57679	1.56095	1.56224	85814	0	9
2011.12.09	1.56227	1.57335	1.55846	1.56654	84283	0	9
2011.12.12	1.56448	1.56566	1.55362	1.55784	83086	0	15
2011.12.13	1.55788	1.56281	1.54507	1.54822	90595	0	9
2011.12.14	1.54822	1.55302	1.54087	1.54674	91916	0	15
2011.12.15	1.54674	1.55279	1.54333	1.55132	86744	0	15
2011.12.16	1.55130	1.55557	1.54828	1.55421	76218	0	15
2011.12.19	1.55235	1.55448	1.54645	1.54977	59148	0	4
2011.12.20	1.54966	1.57004	1.54964	1.56648	56634	0	4
2011.12.21	1.56651	1.57731	1.56475	1.56718	79770	0	4
2011.12.22	1.56713	1.57273	1.56483	1.56744	79988	0	15
2011.12.23	1.56740	1.57069	1.55815	1.55841	65736	0	15
2011.12.26	1.56266	1.56440	1.55900	1.56174	25363	0	15
2011.12.27	1.56174	1.56788	1.55954	1.56684	57772	0	15
2011.12.28	1.56669	1.56899	1.54408	1.54497	68417	0	15
2011.12.29	1.54493	1.54749	1.53616	1.54058	75146	0	15
2011.12.30	1.54057	1.55706	1.54002	1.55366	77411	0	15
2012.01.02	1.54937	1.55405	1.54669	1.55089	46542	0	15
2012.01.03	1.55091	1.56687	1.55040	1.56438	81261	0	15
2012.01.04	1.56437	1.56672	1.55801	1.56091	81993	0	15
2012.01.05	1.56091	1.56283	1.54670	1.54943	86409	0	15
2012.01.06	1.54942	1.55240	1.53751	1.54243	79890	0	15
2012.01.09	1.54151	1.54688	1.53953	1.54588	84055	0	15
2012.01.10	1.54589	1.54995	1.54459	1.54822	77713	0	13
2012.01.11	1.54826	1.54862	1.53088	1.53264	79778	0	15
2012.01.12	1.53261	1.53667	1.52789	1.53359	85167	0	15
2012.01.13	1.53361	1.54078	1.52358	1.53156	83858	0	4
2012.01.16	1.52944	1.53515	1.52818	1.53106	71018	0	15
2012.01.17	1.53106	1.54034	1.53099	1.53346	81072	0	4
