<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.08.24	6.66003	6.67233	6.65778	6.67105	12175	5914500000	60
2016.08.25	6.67269	6.67291	6.66531	6.66780	9927	4749000000	60
2016.08.26	6.66944	6.69638	6.66438	6.68884	18082	8877000000	60
2016.08.29	6.69896	6.70233	6.68612	6.68870	12127	5906000000	60
2016.08.30	6.68804	6.69682	6.68443	6.69190	10842	5214500000	60
2016.08.31	6.69126	6.69696	6.68698	6.69003	11520	5580000000	60
2016.09.01	6.69100	6.69379	6.68309	6.68420	10922	5278000000	60
2016.09.02	6.68262	6.69879	6.68171	6.69306	15589	7646000000	60
2016.09.05	6.69643	6.69643	6.68536	6.68854	8918	4173500000	60
2016.09.06	6.69201	6.69915	6.67291	6.67370	13231	6422500000	60
2016.09.07	6.67270	6.68097	6.66500	6.66970	15771	7709000000	60
2016.09.08	6.67254	6.68072	6.66316	6.67915	17471	8570000000	60
2016.09.09	6.67791	6.69850	6.67582	6.69120	17600	8653000000	60
2016.09.12	6.69788	6.69839	6.67964	6.68377	16511	8085000000	60
2016.09.13	6.68894	6.69151	6.68312	6.68933	13457	6504000000	60
2016.09.14	6.69140	6.69238	6.66340	6.66509	21656	10713000000	60
2016.09.15	6.66990	6.67376	6.64610	6.64763	18059	8667000000	62
2016.09.16	6.64885	6.65611	6.64099	6.64938	14560	6505000000	62
2016.09.19	6.66167	6.67097	6.65951	6.66476	17493	8215500000	62
2016.09.20	6.66799	6.68457	6.66473	6.68105	15695	7360000000	62
2016.09.21	6.68170	6.68433	6.66621	6.66657	21683	10640000000	62
2016.09.22	6.66847	6.68302	6.66644	6.68115	15098	7349500000	62
2016.09.23	6.68108	6.68339	6.67259	6.67511	14416	6977000000	62
2016.09.26	6.67843	6.68455	6.67701	6.68221	14741	6768500000	62
2016.09.27	6.68367	6.68508	6.67681	6.68230	14130	6625000000	62
2016.09.28	6.68289	6.69000	6.67942	6.67999	14438	7009000000	62
2016.09.29	6.68204	6.68698	6.66751	6.66869	16191	7847500000	62
2016.09.30	6.67419	6.68136	6.66895	6.67274	16035	7816500000	62
2016.10.03	6.67432	6.67959	6.67273	6.67654	7118	2880500000	62
2016.10.04	6.67822	6.69488	6.67658	6.69344	11580	5270500000	62
2016.10.05	6.69163	6.69964	6.68752	6.69767	11075	5203500000	62
2016.10.06	6.69552	6.71392	6.69190	6.70599	16727	8003500000	62
