<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.03.28	83.190	83.190	82.603	82.882	59974	0	9
2012.03.29	82.881	82.961	81.916	82.387	62600	0	9
2012.03.30	82.386	82.873	81.831	82.848	60948	0	9
2012.04.02	82.954	83.292	81.878	82.091	60100	0	7
2012.04.03	82.092	82.984	81.547	82.804	60794	0	5
2012.04.04	82.805	82.924	82.091	82.415	61130	0	5
2012.04.05	82.415	82.464	81.824	82.365	59666	0	5
2012.04.06	82.364	82.541	81.319	81.629	43095	0	6
2012.04.09	81.546	81.662	81.193	81.546	47280	0	5
2012.04.10	81.546	81.856	80.633	80.723	63757	0	5
2012.04.11	80.724	81.114	80.580	80.858	57494	0	7
2012.04.12	80.859	81.125	80.730	80.865	54488	0	6
2012.04.13	80.866	81.185	80.825	80.913	49343	0	6
2012.04.16	80.945	80.985	80.311	80.431	55001	0	5
2012.04.17	80.431	80.917	80.326	80.883	50290	0	5
2012.04.18	80.883	81.558	80.875	81.280	54591	0	5
2012.04.19	81.278	81.726	81.176	81.600	56363	0	7
2012.04.20	81.601	81.771	81.474	81.508	46345	0	5
2012.04.23	81.564	81.656	80.967	81.165	45698	0	7
2012.04.24	81.164	81.379	80.846	81.317	47127	0	5
2012.04.25	81.317	81.678	81.076	81.308	53354	0	5
2012.04.26	81.306	81.413	80.661	80.985	51559	0	7
2012.04.27	80.985	81.432	80.215	80.260	57322	0	8
2012.04.30	80.325	80.380	79.731	79.821	42099	0	5
2012.05.01	79.822	80.293	79.630	80.085	41601	0	5
2012.05.02	80.085	80.607	80.050	80.116	47843	0	5
2012.05.03	80.115	80.542	80.094	80.186	38162	0	6
2012.05.04	80.187	80.380	79.796	79.840	39505	0	5
2012.05.07	79.757	79.987	79.637	79.890	46979	0	6
2012.05.08	79.889	80.072	79.702	79.878	46097	0	7
2012.05.09	79.879	79.928	79.426	79.623	49647	0	5
2012.05.10	79.623	80.008	79.597	79.891	48077	0	6
2012.05.11	79.892	79.986	79.728	79.926	44674	0	7
2012.05.14	79.924	80.181	79.678	79.860	42765	0	5
2012.05.15	79.860	80.329	79.807	80.229	45501	0	5
2012.05.16	80.230	80.547	80.191	80.334	49297	0	5
2012.05.17	80.333	80.389	79.131	79.321	50903	0	5
2012.05.18	79.322	79.460	78.994	79.008	52569	0	5
2012.05.21	79.211	79.439	79.099	79.289	51417	0	5
2012.05.22	79.288	80.135	79.264	79.967	55432	0	5
2012.05.23	79.968	80.063	79.206	79.449	63726	0	5
2012.05.24	79.448	79.625	79.331	79.577	55325	0	8
2012.05.25	79.577	79.816	79.489	79.671	52581	0	7
2012.05.28	79.661	79.664	79.322	79.470	49000	0	6
