<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.04.21	0.88821	0.88916	0.87802	0.88621	68572	0	12
2011.04.22	0.88623	0.88778	0.88435	0.88567	32139	0	12
2011.04.25	0.88515	0.88730	0.87718	0.88095	56693	0	10
2011.04.26	0.88096	0.88520	0.87321	0.87321	67376	0	10
2011.04.27	0.87318	0.88323	0.86702	0.87560	72172	0	10
2011.04.28	0.87548	0.87591	0.86873	0.87357	60731	8523750000	6
2011.04.29	0.87358	0.87474	0.86256	0.86503	50764	0	10
2011.05.02	0.86391	0.86959	0.86249	0.86473	55752	0	10
2011.05.03	0.86481	0.86727	0.85952	0.86116	57919	0	10
2011.05.04	0.86113	0.86457	0.85529	0.86093	71190	0	10
2011.05.05	0.86094	0.87120	0.85561	0.86987	72581	0	10
2011.05.06	0.86992	0.87951	0.86760	0.87858	78478	0	10
2011.05.09	0.87713	0.87869	0.87089	0.87211	73736	0	10
2011.05.10	0.87211	0.88228	0.87072	0.87973	75789	0	10
2011.05.11	0.87966	0.88831	0.87831	0.88653	67089	0	10
2011.05.12	0.88654	0.89036	0.88253	0.88408	58961	0	10
2011.05.13	0.88405	0.89453	0.87976	0.89241	47457	0	10
2011.05.16	0.89302	0.89381	0.87988	0.88406	59374	0	10
2011.05.17	0.88395	0.88814	0.87933	0.88004	47424	0	7
2011.05.18	0.88014	0.88438	0.87829	0.88088	18180	0	6
2011.05.19	0.88089	0.88791	0.87644	0.88065	18832	0	6
2011.05.20	0.88068	0.88553	0.87472	0.87699	19975	0	6
2011.05.23	0.87875	0.88486	0.87534	0.88354	24228	0	6
2011.05.24	0.88360	0.88932	0.87820	0.87971	20290	0	6
2011.05.25	0.87969	0.88137	0.87087	0.87257	32657	0	6
2011.05.26	0.87259	0.87320	0.86415	0.86496	70273	0	10
2011.05.27	0.86492	0.86623	0.84651	0.84892	69130	0	10
2011.05.30	0.85057	0.85303	0.84930	0.85200	50792	0	10
2011.05.31	0.85200	0.85459	0.84650	0.85382	63849	0	10
2011.06.01	0.85372	0.85419	0.83826	0.84229	63980	0	10
2011.06.02	0.84234	0.84523	0.84023	0.84254	59550	0	10
2011.06.03	0.84254	0.84453	0.83299	0.83355	44789	0	10
2011.06.06	0.83483	0.83853	0.83267	0.83501	55638	0	10
2011.06.07	0.83503	0.83904	0.83261	0.83632	48088	0	10
2011.06.08	0.83633	0.83796	0.83463	0.83614	44764	0	10
2011.06.09	0.83614	0.84440	0.83544	0.84102	36643	0	10
2011.06.10	0.84104	0.84388	0.83957	0.84281	35756	0	10
2011.06.13	0.84258	0.84673	0.83528	0.83697	60453	0	10
2011.06.14	0.83695	0.84552	0.83473	0.84511	62418	0	10
2011.06.15	0.84507	0.85504	0.84420	0.85357	62276	0	10
2011.06.16	0.85341	0.85482	0.84699	0.84750	76728	0	10
2011.06.17	0.84752	0.85095	0.84422	0.84876	64644	0	10
2011.06.20	0.84825	0.85156	0.84062	0.84576	65596	0	10
2011.06.21	0.84575	0.84585	0.83996	0.84100	61796	0	10
2011.06.22	0.84093	0.84315	0.83397	0.83966	64907	0	10
2011.06.23	0.83952	0.84378	0.83648	0.83807	64514	0	10
2011.06.24	0.83796	0.83940	0.83185	0.83272	60271	0	10
2011.06.27	0.83409	0.83830	0.83186	0.83495	64049	0	10
2011.06.28	0.83503	0.83576	0.82747	0.83206	61064	0	10
2011.06.29	0.83208	0.83673	0.82966	0.83445	54485	0	10
2011.06.30	0.83444	0.84597	0.83050	0.84128	57854	0	10
2011.07.01	0.84129	0.85250	0.84012	0.84760	55144	0	10
2011.07.04	0.84743	0.85028	0.84620	0.84710	59049	0	10
2011.07.05	0.84720	0.85057	0.83859	0.84080	61347	0	10
2011.07.06	0.84083	0.84425	0.83640	0.83971	62748	0	10
2011.07.07	0.83967	0.84941	0.83789	0.84488	58366	0	10
2011.07.08	0.84488	0.85192	0.83589	0.83593	60570	0	10
2011.07.11	0.83629	0.83874	0.83301	0.83619	68966	0	10
2011.07.12	0.83613	0.83971	0.82814	0.82948	77336	0	10
2011.07.13	0.82945	0.83298	0.80849	0.80849	73587	0	10
2011.07.14	0.80836	0.81989	0.80836	0.81519	67422	0	10
2011.07.15	0.81518	0.81909	0.81203	0.81437	60837	0	10
2011.07.18	0.80952	0.81935	0.80952	0.81806	54769	0	10
2011.07.19	0.81807	0.82770	0.81511	0.82424	55957	0	10
2011.07.20	0.82428	0.82547	0.81771	0.81996	55171	0	10
2011.07.21	0.81988	0.82365	0.81366	0.81659	63881	0	9
2011.07.22	0.81662	0.82468	0.81530	0.81862	55739	0	10
2011.07.25	0.81265	0.81547	0.80203	0.80569	57532	0	10
2011.07.26	0.80567	0.80686	0.79980	0.80106	47630	0	10
2011.07.27	0.80107	0.80461	0.79947	0.80099	49942	4136450000	6
2011.07.28	0.80099	0.80449	0.79890	0.80107	58982	20299300000	8
2011.07.29	0.80102	0.80301	0.78500	0.78552	58673	0	10
2011.08.01	0.79421	0.79522	0.77292	0.78358	70355	0	10
2011.08.02	0.78356	0.78557	0.76089	0.76518	72021	0	10
2011.08.03	0.76519	0.77865	0.76269	0.76830	73770	0	10
2011.08.04	0.76860	0.77993	0.76249	0.76672	86921	27176605000	6
2011.08.05	0.76681	0.77362	0.75797	0.76703	86111	0	9
2011.08.08	0.75760	0.76504	0.74817	0.75520	96372	0	10
2011.08.09	0.75516	0.75914	0.70674	0.72110	111017	0	10
2011.08.10	0.72110	0.73246	0.71812	0.72691	98031	0	13
2011.08.11	0.72695	0.76849	0.72378	0.76416	104406	0	14
2011.08.12	0.76416	0.77844	0.75475	0.77809	88723	0	12
2011.08.15	0.78231	0.79965	0.77874	0.78387	91664	0	12
2011.08.16	0.78388	0.79756	0.77692	0.79723	86482	0	10
2011.08.17	0.79719	0.80144	0.78242	0.78973	92665	0	12
2011.08.18	0.78969	0.79868	0.78620	0.79386	89847	0	13
2011.08.19	0.79375	0.79591	0.78080	0.78461	84144	0	14
2011.08.22	0.78969	0.79100	0.78387	0.79025	81205	0	10
2011.08.23	0.79019	0.79316	0.78522	0.79222	75262	0	10
2011.08.24	0.79220	0.79612	0.78744	0.79549	69321	0	10
2011.08.25	0.79553	0.79880	0.79099	0.79380	70026	0	12
2011.08.26	0.79378	0.81536	0.78919	0.80603	75689	0	10
2011.08.29	0.80716	0.82164	0.80676	0.81677	74022	17739606000	6
2011.08.30	0.81677	0.82318	0.81205	0.81899	75345	65185468000	6
